questions,answer,grouped_answers
"PRAYER, LEAGUE, DUBBING, CLINGY, POSSESSIVE, GUILD, PROPOSAL, APOLOGY, CONTRACTION, UNION, SNUG, SLEEK, QUOTATION, FOOT, ASSOCIATION, SLINKY","[['ASSOCIATION', 'GUILD', 'LEAGUE', 'UNION'], ['CLINGY', 'SLEEK', 'SLINKY', 'SNUG'], ['APOLOGY', 'DUBBING', 'PRAYER', 'PROPOSAL'], ['CONTRACTION', 'FOOT', 'POSSESSIVE', 'QUOTATION']]","ALLIANCE - ['ASSOCIATION', 'GUILD', 'LEAGUE', 'UNION']
CLOSE-FITTING  - ['CLINGY', 'SLEEK', 'SLINKY', 'SNUG']
OCCASIONS WHEN ONE MIGHT KNEEL - ['APOLOGY', 'DUBBING', 'PRAYER', 'PROPOSAL']
WHAT AN APOSTROPHE MIGHT INDICATE - ['CONTRACTION', 'FOOT', 'POSSESSIVE', 'QUOTATION']"
"INTERNET, DALMATIAN, DRYER, HORSESHOE, ROLLERS, DOMINO, LADYBUG, PHONE, RENT, COMB, DIE, GAS, HAIRSPRAY, FIDDLER, HERMIT, SPIDER","[['COMB', 'DRYER', 'HAIRSPRAY', 'ROLLERS'], ['GAS', 'INTERNET', 'PHONE', 'RENT'], ['DALMATIAN', 'DIE', 'DOMINO', 'LADYBUG'], ['FIDDLER', 'HERMIT', 'HORSESHOE', 'SPIDER']]","USED IN HAIR CARE - ['COMB', 'DRYER', 'HAIRSPRAY', 'ROLLERS']
MONTHLY EXPENSES - ['GAS', 'INTERNET', 'PHONE', 'RENT']
THINGS WITH SPOTS - ['DALMATIAN', 'DIE', 'DOMINO', 'LADYBUG']
___ CRAB - ['FIDDLER', 'HERMIT', 'HORSESHOE', 'SPIDER']"
"RIBBON, AGENT, FOCUS, FIELD, CONCENTRATION, PIN, DRIBBLE, ELBOW, EAR, PASSWORD, WHEEL, FACE, SPECIALTY, STANDARD, FINGERPRINT, JEOPARDY","[['CONCENTRATION', 'FIELD', 'FOCUS', 'SPECIALTY'], ['FACE', 'FINGERPRINT', 'PASSWORD', 'PIN'], ['EAR', 'ELBOW', 'RIBBON', 'WHEEL'], ['AGENT', 'DRIBBLE', 'JEOPARDY', 'STANDARD']]","AREA OF EXPERTISE - ['CONCENTRATION', 'FIELD', 'FOCUS', 'SPECIALTY']
WAYS TO UNLOCK A DEVICE - ['FACE', 'FINGERPRINT', 'PASSWORD', 'PIN']
PASTA SHAPES - ['EAR', 'ELBOW', 'RIBBON', 'WHEEL']
DOUBLE ___ - ['AGENT', 'DRIBBLE', 'JEOPARDY', 'STANDARD']"
"CHAIN, MUDDLE, LADDER, STREAM, HOWL, STRAIN, BAY, TREE, RUN, BARK, AIR, PYRAMID, GARNISH, STIR, PLAY, SNARL","[['BARK', 'BAY', 'HOWL', 'SNARL'], ['AIR', 'PLAY', 'RUN', 'STREAM'], ['GARNISH', 'MUDDLE', 'STIR', 'STRAIN'], ['CHAIN', 'LADDER', 'PYRAMID', 'TREE']]","SOUND LIKE A DOG - ['BARK', 'BAY', 'HOWL', 'SNARL']
BROADCAST, AS ONLINE MEDIA - ['AIR', 'PLAY', 'RUN', 'STREAM']
COCKTAIL-MAKING VERBS - ['GARNISH', 'MUDDLE', 'STIR', 'STRAIN']
ORGANIZATIONAL STRUCTURES, METAPHORICALLY - ['CHAIN', 'LADDER', 'PYRAMID', 'TREE']"
"TAPIOCA, BOBA, CORAL, FETT, OXFORD, PENN, FLANNEL, STAR, JELLY, PEARL, TORTE, POLO, BUBBLE, ZIT, SPONGE, TEE","[['FLANNEL', 'OXFORD', 'POLO', 'TEE'], ['BOBA', 'BUBBLE', 'PEARL', 'TAPIOCA'], ['CORAL', 'JELLY', 'SPONGE', 'STAR'], ['FETT', 'PENN', 'TORTE', 'ZIT']]","KINDS OF SHIRTS - ['FLANNEL', 'OXFORD', 'POLO', 'TEE']
SPHERES IN MILK TEA - ['BOBA', 'BUBBLE', 'PEARL', 'TAPIOCA']
MARINE INVERTEBRATES, FAMILIARLY - ['CORAL', 'JELLY', 'SPONGE', 'STAR']
STARTS OF PASTA NAMES - ['FETT', 'PENN', 'TORTE', 'ZIT']"
"COVERAGE, PRESS, TREASURE, FANTASY, ANGLE, LENS, PERSPECTIVE, POSITION, ATTENTION, LOVE, EXPOSURE, MEET, TEAMS, SHUTTER, SLACK, ZOOM","[['ATTENTION', 'COVERAGE', 'EXPOSURE', 'PRESS'], ['ANGLE', 'LENS', 'PERSPECTIVE', 'POSITION'], ['MEET', 'SLACK', 'TEAMS', 'ZOOM'], ['FANTASY', 'LOVE', 'SHUTTER', 'TREASURE']]","PUBLICITY - ['ATTENTION', 'COVERAGE', 'EXPOSURE', 'PRESS']
POINT OF VIEW - ['ANGLE', 'LENS', 'PERSPECTIVE', 'POSITION']
WORK COMMUNICATION PLATFORMS - ['MEET', 'SLACK', 'TEAMS', 'ZOOM']
“___ ISLAND” - ['FANTASY', 'LOVE', 'SHUTTER', 'TREASURE']"
"GUM, SAP, CHECKERS, CORN DOG, ACCOUNT, RESIN, ROULETTE, COTTON SWAB, STORY, DESCRIPTION, BALANCE SHEET, CHRONICLE, BALL-IN-CUP, LOLLIPOP, LICORICE, LATEX","[['ACCOUNT', 'CHRONICLE', 'DESCRIPTION', 'STORY'], ['GUM', 'LATEX', 'RESIN', 'SAP'], ['BALL-IN-CUP', 'CORN DOG', 'COTTON SWAB', 'LOLLIPOP'], ['BALANCE SHEET', 'CHECKERS', 'LICORICE', 'ROULETTE']]","TELLING OF EVENTS - ['ACCOUNT', 'CHRONICLE', 'DESCRIPTION', 'STORY']
SECRETED BY TREES - ['GUM', 'LATEX', 'RESIN', 'SAP']
THINGS ON STICKS - ['BALL-IN-CUP', 'CORN DOG', 'COTTON SWAB', 'LOLLIPOP']
BLACK OR RED - ['BALANCE SHEET', 'CHECKERS', 'LICORICE', 'ROULETTE']"
"BLOND, AMBIENT, PERSON, TRAY, HOUSE, TRANCE, PITCH, IDEA, THING, REEL, JUNGLE, LURCH, PLACE, WEDNESDAY, TREE, HEAVE","[['HEAVE', 'LURCH', 'PITCH', 'REEL'], ['IDEA', 'PERSON', 'PLACE', 'THING'], ['AMBIENT', 'HOUSE', 'JUNGLE', 'TRANCE'], ['BLOND', 'TRAY', 'TREE', 'WEDNESDAY']]","CAREEN - ['HEAVE', 'LURCH', 'PITCH', 'REEL']
WHAT A NOUN MIGHT BE - ['IDEA', 'PERSON', 'PLACE', 'THING']
ELECTRONIC DANCE MUSIC GENRES - ['AMBIENT', 'HOUSE', 'JUNGLE', 'TRANCE']
WORDS AFTER “ASH” - ['BLOND', 'TRAY', 'TREE', 'WEDNESDAY']"
"FLOCK, SCORE, BOW, MASCULINE, SEA, DECK, HOST, CROWD, YANG, EARN, LIGHT, ANCHOR, WIN, EXPANSIVE, BRIDGE, LAND","[['EARN', 'LAND', 'SCORE', 'WIN'], ['CROWD', 'FLOCK', 'HOST', 'SEA'], ['ANCHOR', 'BOW', 'BRIDGE', 'DECK'], ['EXPANSIVE', 'LIGHT', 'MASCULINE', 'YANG']]","ATTAIN - ['EARN', 'LAND', 'SCORE', 'WIN']
LARGE GROUP - ['CROWD', 'FLOCK', 'HOST', 'SEA']
PARTS OF A SHIP - ['ANCHOR', 'BOW', 'BRIDGE', 'DECK']
ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY - ['EXPANSIVE', 'LIGHT', 'MASCULINE', 'YANG']"
"RAISE, PLAZA, PROMOTION, DISCOUNT, EQUITY, BONUS, ELOISE, ANIMAL, OVERLOOK, PUG, TURTLE, FORGET, IGNORE, RITZ, GOLDFISH, CLUB","[['BONUS', 'EQUITY', 'PROMOTION', 'RAISE'], ['DISCOUNT', 'FORGET', 'IGNORE', 'OVERLOOK'], ['ANIMAL', 'CLUB', 'GOLDFISH', 'RITZ'], ['ELOISE', 'PLAZA', 'PUG', 'TURTLE']]","GOOD THINGS TO GET AT WORK - ['BONUS', 'EQUITY', 'PROMOTION', 'RAISE']
DISREGARD - ['DISCOUNT', 'FORGET', 'IGNORE', 'OVERLOOK']
KINDS OF CRACKERS - ['ANIMAL', 'CLUB', 'GOLDFISH', 'RITZ']
FEATURED IN “ELOISE” - ['ELOISE', 'PLAZA', 'PUG', 'TURTLE']"
"WEDDING, RIM, GLITCHY, PLANT, TRIBUTE, MIRROR, BABY, HOUSE, GRILLE, BUMPER, PET, BUGGY, BOY, ERRATIC, RUBBER, SPOTTY","[['BUGGY', 'ERRATIC', 'GLITCHY', 'SPOTTY'], ['BUMPER', 'GRILLE', 'MIRROR', 'RIM'], ['BABY', 'HOUSE', 'PET', 'PLANT'], ['BOY', 'RUBBER', 'TRIBUTE', 'WEDDING']]","NOT WORKING RELIABLY - ['BUGGY', 'ERRATIC', 'GLITCHY', 'SPOTTY']
CAR PARTS - ['BUMPER', 'GRILLE', 'MIRROR', 'RIM']
WHAT A SITTER MIGHT SIT - ['BABY', 'HOUSE', 'PET', 'PLANT']
___ BAND - ['BOY', 'RUBBER', 'TRIBUTE', 'WEDDING']"
"SCARF, CREDIT, GOBBLE, CON, SUPER, CHEAT, QUACK, DOWN, FAKE, THANKS, TACO, RECOGNITION, FAT, GIVING, PRAISE, BOLT","[['CREDIT', 'PRAISE', 'RECOGNITION', 'THANKS'], ['CHEAT', 'CON', 'FAKE', 'QUACK'], ['BOLT', 'DOWN', 'GOBBLE', 'SCARF'], ['FAT', 'GIVING', 'SUPER', 'TACO']]","APPRECIATION - ['CREDIT', 'PRAISE', 'RECOGNITION', 'THANKS']
FRAUDSTER - ['CHEAT', 'CON', 'FAKE', 'QUACK']
EAT VORACIOUSLY - ['BOLT', 'DOWN', 'GOBBLE', 'SCARF']
___ TUESDAY - ['FAT', 'GIVING', 'SUPER', 'TACO']"
"VENTURE, BOARDWALK, GAME, HERTZ, VOLT, CURB, PROJECT, ENTERPRISE, SILICON, MOLE, NATIONAL, TIGER, ENDEAVOR, TWIN, SECOND, RAY","[['ENDEAVOR', 'ENTERPRISE', 'PROJECT', 'VENTURE'], ['HERTZ', 'MOLE', 'SECOND', 'VOLT'], ['NATIONAL', 'RAY', 'TIGER', 'TWIN'], ['BOARDWALK', 'CURB', 'GAME', 'SILICON']]","UNDERTAKING - ['ENDEAVOR', 'ENTERPRISE', 'PROJECT', 'VENTURE']
UNITS - ['HERTZ', 'MOLE', 'SECOND', 'VOLT']
M.L.B. TEAM MEMBER - ['NATIONAL', 'RAY', 'TIGER', 'TWIN']
FIRST WORDS OF HBO SHOWS - ['BOARDWALK', 'CURB', 'GAME', 'SILICON']"
"KNUCKLE, TAP, JAZZ, ROCK, SWING, FAST, NAIL, SCREW, POCKET, CURVE, CRUSH, MODERN, SWIPE, PALM, LIFT, ACE","[['JAZZ', 'MODERN', 'SWING', 'TAP'], ['LIFT', 'PALM', 'POCKET', 'SWIPE'], ['ACE', 'CRUSH', 'NAIL', 'ROCK'], ['CURVE', 'FAST', 'KNUCKLE', 'SCREW']]","DANCE STYLES - ['JAZZ', 'MODERN', 'SWING', 'TAP']
STEAL - ['LIFT', 'PALM', 'POCKET', 'SWIPE']
PERFORM WELL ON - ['ACE', 'CRUSH', 'NAIL', 'ROCK']
___BALL PITCHES - ['CURVE', 'FAST', 'KNUCKLE', 'SCREW']"
"PORT, WONKA, SHELTER, BIRD, KINDER, CHARMS, RETREAT, CLEATS, HAVEN, SOLO, WILLY, YORK, HELMET, PADS, JERSEY, FALLIN’","[['HAVEN', 'PORT', 'RETREAT', 'SHELTER'], ['CLEATS', 'HELMET', 'JERSEY', 'PADS'], ['CHARMS', 'KINDER', 'WONKA', 'YORK'], ['BIRD', 'FALLIN’', 'SOLO', 'WILLY']]","SANCTUARY - ['HAVEN', 'PORT', 'RETREAT', 'SHELTER']
FOOTBALL GEAR - ['CLEATS', 'HELMET', 'JERSEY', 'PADS']
CANDY NAMES - ['CHARMS', 'KINDER', 'WONKA', 'YORK']
“FREE ___” - ['BIRD', 'FALLIN’', 'SOLO', 'WILLY']"
"ALLIGATOR, HAIR, VIDEO, CROQUET, CARPENTRY, POLO PLAYER, XYLOPHONE, BROADCAST, HERALD, LAUREL, TRUMPET, SWOOSH, PAPER, WHAC-A-MOLE, CROCODILE, DECLARE","[['BROADCAST', 'DECLARE', 'HERALD', 'TRUMPET'], ['CARPENTRY', 'CROQUET', 'WHAC-A-MOLE', 'XYLOPHONE'], ['CROCODILE', 'LAUREL', 'POLO PLAYER', 'SWOOSH'], ['ALLIGATOR', 'HAIR', 'PAPER', 'VIDEO']]","ANNOUNCE - ['BROADCAST', 'DECLARE', 'HERALD', 'TRUMPET']
THINGS INVOLVING MALLETS - ['CARPENTRY', 'CROQUET', 'WHAC-A-MOLE', 'XYLOPHONE']
ICON EMBROIDERED ON A POLO SHIRT - ['CROCODILE', 'LAUREL', 'POLO PLAYER', 'SWOOSH']
___ CLIP - ['ALLIGATOR', 'HAIR', 'PAPER', 'VIDEO']"
"EDIE, GRAMMY, JUNIOR, CECE, OSCAR, COUNT, TONY, SNUFFY, CUZ, COOKIE, CARMELA, MEADOW, KATIE, EMMY, MUMMY, POP","[['CARMELA', 'JUNIOR', 'MEADOW', 'TONY'], ['CUZ', 'GRAMMY', 'MUMMY', 'POP'], ['COOKIE', 'COUNT', 'OSCAR', 'SNUFFY'], ['CECE', 'EDIE', 'EMMY', 'KATIE']]","SOPRANOS - ['CARMELA', 'JUNIOR', 'MEADOW', 'TONY']
FAMILIAL NICKNAMES - ['CUZ', 'GRAMMY', 'MUMMY', 'POP']
“SESAME STREET” CHARACTERS - ['COOKIE', 'COUNT', 'OSCAR', 'SNUFFY']
NAMES THAT SOUND LIKE TWO LETTERS - ['CECE', 'EDIE', 'EMMY', 'KATIE']"
"PAN, JOHNSON, COMPASS, LEAD, SEWING KIT, ATLAS, DIRECT, GUIDE, SHEPHERD, CANDLE, TOILETRIES, PINE TREE, ECHO, LOOFAH, TURNTABLE, HELEN","[['DIRECT', 'GUIDE', 'LEAD', 'SHEPHERD'], ['COMPASS', 'PINE TREE', 'SEWING KIT', 'TURNTABLE'], ['ATLAS', 'ECHO', 'HELEN', 'PAN'], ['CANDLE', 'LOOFAH', 'JOHNSON', 'TOILETRIES']]","STEER - ['DIRECT', 'GUIDE', 'LEAD', 'SHEPHERD']
THINGS WITH NEEDLE/S - ['COMPASS', 'PINE TREE', 'SEWING KIT', 'TURNTABLE']
FIGURES IN GREEK MYTH - ['ATLAS', 'ECHO', 'HELEN', 'PAN']
STARTING WITH SYNONYMS FOR LAVATORY - ['CANDLE', 'LOOFAH', 'JOHNSON', 'TOILETRIES']"
"INTUIT, INSTINCT, FACE, FLAIR, ORACLE, NOSE, GIFT, FRONT, SURFACE, YELLOW, AMAZON, RHINE, OUTSIDE, APPLE, LIME, BRIM","[['FLAIR', 'GIFT', 'INSTINCT', 'NOSE'], ['FACE', 'FRONT', 'OUTSIDE', 'SURFACE'], ['AMAZON', 'APPLE', 'INTUIT', 'ORACLE'], ['BRIM', 'LIME', 'RHINE', 'YELLOW']]","APTITUDE - ['FLAIR', 'GIFT', 'INSTINCT', 'NOSE']
EXTERIOR - ['FACE', 'FRONT', 'OUTSIDE', 'SURFACE']
TECH COMPANIES - ['AMAZON', 'APPLE', 'INTUIT', 'ORACLE']
___STONE - ['BRIM', 'LIME', 'RHINE', 'YELLOW']"
"SPELL, HEX, STUMP, JINX, POX, HAMM, BUZZ, CORE, PERPLEX, VEX, PUZZLE, GATE, SLINKY, PILLED, REX, MANIA","[['PERPLEX', 'PUZZLE', 'STUMP', 'VEX'], ['HEX', 'JINX', 'POX', 'SPELL'], ['BUZZ', 'HAMM', 'REX', 'SLINKY'], ['CORE', 'GATE', 'MANIA', 'PILLED']]","BAFFLE - ['PERPLEX', 'PUZZLE', 'STUMP', 'VEX']
CURSE - ['HEX', 'JINX', 'POX', 'SPELL']
“TOY STORY” CHARACTERS, FAMILIARLY - ['BUZZ', 'HAMM', 'REX', 'SLINKY']
COLLOQUIAL SUFFIXES - ['CORE', 'GATE', 'MANIA', 'PILLED']"
"HORN, AFFILIATE, BAIT, FLY, WINGS, LIBERTY, RELATE, LEGS, ASSOCIATE, FELLOW, LURE, EQUATE, SUN, BOW, STORM, CHUM","[['AFFILIATE', 'ASSOCIATE', 'EQUATE', 'RELATE'], ['BAIT', 'CHUM', 'FLY', 'LURE'], ['LIBERTY', 'STORM', 'SUN', 'WINGS'], ['BOW', 'FELLOW', 'HORN', 'LEGS']]","THINK OF TOGETHER - ['AFFILIATE', 'ASSOCIATE', 'EQUATE', 'RELATE']
WAYS TO ATTRACT FISH - ['BAIT', 'CHUM', 'FLY', 'LURE']
W.N.B.A. TEAMS - ['LIBERTY', 'STORM', 'SUN', 'WINGS']
LONG___ - ['BOW', 'FELLOW', 'HORN', 'LEGS']"
"INDY, DOVE, SEOUL, PUMA, SHOEHORN, SANDWICH, WRAP, BELT, SQUEEZE, BLOW, CATERPILLAR, SLUG, METTLE, SOCK, WEDGE, GREYHOUND","[['BELT', 'BLOW', 'SOCK', 'SLUG'], ['SANDWICH', 'SHOEHORN', 'SQUEEZE', 'WEDGE'], ['CATERPILLAR', 'DOVE', 'GREYHOUND', 'PUMA'], ['INDY', 'METTLE', 'SEOUL', 'WRAP']]","PUNCH - ['BELT', 'BLOW', 'SOCK', 'SLUG']
CRAM - ['SANDWICH', 'SHOEHORN', 'SQUEEZE', 'WEDGE']
COMPANIES NAMED AFTER ANIMALS - ['CATERPILLAR', 'DOVE', 'GREYHOUND', 'PUMA']
HOMOPHONES OF MUSIC GENRES - ['INDY', 'METTLE', 'SEOUL', 'WRAP']"
"MICROSCOPE, RAY, SPECIMEN, FACTOR, GAMES, FILES, STAIN, LIGHTER, THOUGHT, FLINT, CONSIDERATION, MAGNIFYING GLASS, REFLECTION, MATCHES, SCRUTINY, SLIDE","[['CONSIDERATION', 'REFLECTION', 'SCRUTINY', 'THOUGHT'], ['FLINT', 'LIGHTER', 'MAGNIFYING GLASS', 'MATCHES'], ['MICROSCOPE', 'SLIDE', 'SPECIMEN', 'STAIN'], ['FACTOR', 'FILES', 'GAMES', 'RAY']]","DELIBERATION - ['CONSIDERATION', 'REFLECTION', 'SCRUTINY', 'THOUGHT']
USED IN STARTING A FIRE - ['FLINT', 'LIGHTER', 'MAGNIFYING GLASS', 'MATCHES']
USED TO VIEW A BIOLOGICAL SAMPLE - ['MICROSCOPE', 'SLIDE', 'SPECIMEN', 'STAIN']
WORDS AFTER “X” - ['FACTOR', 'FILES', 'GAMES', 'RAY']"
"WANDA, TAXI, CALL, TOUCHDOWN, FISH, OLIVIA, NAME, INLAND, RAN, FUMBLE, ROOT, CRUISE, TAKEOFF, DUB, RUMMAGE, LABEL","[['CALL', 'DUB', 'LABEL', 'NAME'], ['CRUISE', 'TAKEOFF', 'TAXI', 'TOUCHDOWN'], ['FISH', 'FUMBLE', 'ROOT', 'RUMMAGE'], ['INLAND', 'OLIVIA', 'RAN', 'WANDA']]","GIVE A TITLE TO - ['CALL', 'DUB', 'LABEL', 'NAME']
PARTS OF A FLIGHT - ['CRUISE', 'TAKEOFF', 'TAXI', 'TOUCHDOWN']
FEEL AROUND (FOR) - ['FISH', 'FUMBLE', 'ROOT', 'RUMMAGE']
COUNTRIES MINUS FIRST LETTER - ['INLAND', 'OLIVIA', 'RAN', 'WANDA']"
"PARADISE, WIKIPEDIA, POKÉMON, SHANGRI-LA, SEVENTH HEAVEN, XANADU, PAYPAL, JAZZERCISE, MAGIC 8 BALL, ROSEBUD, PARALYMPICS, PRIMATE, SALAD DRESSING, SNOWGLOBE, KETCHUM, HAIRSPRAY","[['PARADISE', 'SEVENTH HEAVEN', 'SHANGRI-LA', 'XANADU'], ['HAIRSPRAY', 'MAGIC 8 BALL', 'SALAD DRESSING', 'SNOWGLOBE'], ['JAZZERCISE', 'PARALYMPICS', 'POKÉMON', 'WIKIPEDIA'], ['KETCHUM', 'PAYPAL', 'PRIMATE', 'ROSEBUD']]","UTOPIA - ['PARADISE', 'SEVENTH HEAVEN', 'SHANGRI-LA', 'XANADU']
THINGS YOU SHAKE - ['HAIRSPRAY', 'MAGIC 8 BALL', 'SALAD DRESSING', 'SNOWGLOBE']
PROPER NOUN PORTMANTEAUX - ['JAZZERCISE', 'PARALYMPICS', 'POKÉMON', 'WIKIPEDIA']
ENDING IN SYNONYMS FOR “FRIEND” - ['KETCHUM', 'PAYPAL', 'PRIMATE', 'ROSEBUD']"
"TEE (GOLF), COMB, TI (MUSICAL NOTE), SAW, BANK, GEEZ, NUTS, TEE (SHIRT), ZIPPER, MOUTH, FUDGE, RATS, TEA, DELTA, BED, GEAR","[['TEA', 'TEE (GOLF)', 'TEE (SHIRT)', 'TI (MUSICAL NOTE)'], ['COMB', 'GEAR', 'SAW', 'ZIPPER'], ['FUDGE', 'GEEZ', 'NUTS', 'RATS'], ['BANK', 'BED', 'DELTA', 'MOUTH']]","THINGS THAT SOUND LIKE ""T"" - ['TEA', 'TEE (GOLF)', 'TEE (SHIRT)', 'TI (MUSICAL NOTE)']
OBJECTS WITH TEETH - ['COMB', 'GEAR', 'SAW', 'ZIPPER']
MILD OATHS - ['FUDGE', 'GEEZ', 'NUTS', 'RATS']
PARTS OF A RIVER - ['BANK', 'BED', 'DELTA', 'MOUTH']"
"SENT, TROLL, GIANT, TRASH, PHISH, CRUSH, PIXIE, SPRITE, TOWED, LINKS, SPAM, STARRY, BORE, SQUIRT, DRAFTS, DRAGON","[['DRAGON', 'GIANT', 'PIXIE', 'TROLL'], ['DRAFTS', 'SENT', 'SPAM', 'TRASH'], ['CRUSH', 'SPRITE', 'SQUIRT', 'STARRY'], ['BORE', 'LINKS', 'PHISH', 'TOWED']]","FANTASY CREATURES - ['DRAGON', 'GIANT', 'PIXIE', 'TROLL']
EMAIL FOLDERS - ['DRAFTS', 'SENT', 'SPAM', 'TRASH']
CITRUS SODAS - ['CRUSH', 'SPRITE', 'SQUIRT', 'STARRY']
ANIMAL HOMOPHONES - ['BORE', 'LINKS', 'PHISH', 'TOWED']"
"SOL, DIVA, SOLE, MULLET, YUAN, SOLO, GOING, ONCE, TWICE, SOLD, REAL, WORLD, POUND, BUTTER, TANG, FLUKE","[['FLUKE', 'MULLET', 'SOLE', 'TANG'], ['GOING', 'ONCE', 'SOLD', 'TWICE'], ['POUND', 'REAL', 'SOL', 'YUAN'], ['BUTTER', 'DIVA', 'SOLO', 'WORLD']]","FISH - ['FLUKE', 'MULLET', 'SOLE', 'TANG']
WORDS IN AN AUCTION-ENDING PHRASE - ['GOING', 'ONCE', 'SOLD', 'TWICE']
GLOBAL CURRENCIES - ['POUND', 'REAL', 'SOL', 'YUAN']
WORDS BEFORE “CUP” - ['BUTTER', 'DIVA', 'SOLO', 'WORLD']"
"RIFFLE, THUMB, PEPPER, SPEAR, TANK, FLOUNDER, MAR, STYLE, KEY, MACE, CLOVE, FLIP, FLAIL, FLOP, NUTMEG, LEAF","[['CLOVE', 'MACE', 'NUTMEG', 'PEPPER'], ['FLAIL', 'FLOP', 'FLOUNDER', 'TANK'], ['FLIP', 'LEAF', 'RIFFLE', 'THUMB'], ['KEY', 'MAR', 'SPEAR', 'STYLE']]","SPICES - ['CLOVE', 'MACE', 'NUTMEG', 'PEPPER']
PERFORM POORLY - ['FLAIL', 'FLOP', 'FLOUNDER', 'TANK']
SKIM THROUGH, AS PAGES - ['FLIP', 'LEAF', 'RIFFLE', 'THUMB']
POP SINGERS MINUS “S” - ['KEY', 'MAR', 'SPEAR', 'STYLE']"
"WATER BALLOON, FOOD, HAM, SATELLITE, DEVIL DOG, SNOWBALL, KNOCK-KNOCK, HOHO, CHICKEN, YODEL, WALKIE-TALKIE, LIGHT BULB, PILLOW, BAR, DING DONG, AM","[['AM', 'HAM', 'SATELLITE', 'WALKIE-TALKIE'], ['FOOD', 'PILLOW', 'SNOWBALL', 'WATER BALLOON'], ['DEVIL DOG', 'DING DONG', 'HOHO', 'YODEL'], ['BAR', 'CHICKEN', 'KNOCK-KNOCK', 'LIGHT BULB']]","TYPES OF RADIO - ['AM', 'HAM', 'SATELLITE', 'WALKIE-TALKIE']
KINDS OF PLAY FIGHTS - ['FOOD', 'PILLOW', 'SNOWBALL', 'WATER BALLOON']
SNACK CAKES - ['DEVIL DOG', 'DING DONG', 'HOHO', 'YODEL']
CLASSIC JOKE STAPLES - ['BAR', 'CHICKEN', 'KNOCK-KNOCK', 'LIGHT BULB']"
"GRASS, GRAPH, ARTERY, CARPET, TISSUE, CLAY, HEART, DRIVE, PLUCK, HARD, WAX, DRAG, NERVE, CONSTRUCTION, GRIT, AVENUE","[['GRIT', 'HEART', 'NERVE', 'PLUCK'], ['ARTERY', 'AVENUE', 'DRAG', 'DRIVE'], ['CONSTRUCTION', 'GRAPH', 'TISSUE', 'WAX'], ['CARPET', 'CLAY', 'GRASS', 'HARD']]","INTREPIDITY - ['GRIT', 'HEART', 'NERVE', 'PLUCK']
ROAD - ['ARTERY', 'AVENUE', 'DRAG', 'DRIVE']
KINDS OF PAPER - ['CONSTRUCTION', 'GRAPH', 'TISSUE', 'WAX']
KINDS OF TENNIS COURTS - ['CARPET', 'CLAY', 'GRASS', 'HARD']"
"TRADE, SOUR, ONION, SHORT, CAPITOL, HEDGE, BOCK, BITTER, CHROME, TACKLE, TEAPOT, HANDLE, MANAGE, FIELD, STOUT, HOLD","[['FIELD', 'HANDLE', 'MANAGE', 'TACKLE'], ['BITTER', 'BOCK', 'SOUR', 'STOUT'], ['HEDGE', 'HOLD', 'SHORT', 'TRADE'], ['CAPITOL', 'CHROME', 'ONION', 'TEAPOT']]","DEAL WITH - ['FIELD', 'HANDLE', 'MANAGE', 'TACKLE']
STYLES OF BEER - ['BITTER', 'BOCK', 'SOUR', 'STOUT']
INVESTMENT VERBS - ['HEDGE', 'HOLD', 'SHORT', 'TRADE']
___ DOME - ['CAPITOL', 'CHROME', 'ONION', 'TEAPOT']"
"KEG, SHELVE, BARGE, TAP, SUB, GORILLA, STOOL, BARREL, HAMMER, JUNK, TUG, DELAY, POSTPONE, LADDER, COUNTER, TABLE","[['DELAY', 'POSTPONE', 'SHELVE', 'TABLE'], ['COUNTER', 'KEG', 'STOOL', 'TAP'], ['BARGE', 'JUNK', 'SUB', 'TUG'], ['BARREL', 'GORILLA', 'HAMMER', 'LADDER']]","DEFER - ['DELAY', 'POSTPONE', 'SHELVE', 'TABLE']
BAR FIXTURES - ['COUNTER', 'KEG', 'STOOL', 'TAP']
WATERCRAFT - ['BARGE', 'JUNK', 'SUB', 'TUG']
SEEN IN “DONKEY KONG” - ['BARREL', 'GORILLA', 'HAMMER', 'LADDER']"
"PHARMA, QUESTION, GROWN, TECH, FINANCE, COCKTAIL, WHALE, EXCLAMATION, CRYPTO, SOLUTION, STATEMENT, MIXTURE, COMPOUND, MOWN, WINE, COMMAND","[['COCKTAIL', 'COMPOUND', 'MIXTURE', 'SOLUTION'], ['COMMAND', 'EXCLAMATION', 'QUESTION', 'STATEMENT'], ['CRYPTO', 'FINANCE', 'PHARMA', 'TECH'], ['GROWN', 'MOWN', 'WHALE', 'WINE']]","CONCOCTION - ['COCKTAIL', 'COMPOUND', 'MIXTURE', 'SOLUTION']
TYPES OF SENTENCES - ['COMMAND', 'EXCLAMATION', 'QUESTION', 'STATEMENT']
KINDS OF BROS - ['CRYPTO', 'FINANCE', 'PHARMA', 'TECH']
COMPLAINT HOMOPHONES - ['GROWN', 'MOWN', 'WHALE', 'WINE']"
